Total MaxAmp	Split MaxAmp 1	Split MaxAmp 2	Split MaxAmp 3	Split MaxAmp 4	SCO	Centroid	Spread	Flatness	MFCC_0	MFCC_1	MFCC_2	MFCC_3	MFCC_4	MFCC_5	MFCC_6	MFCC_7	MFCC_8	MFCC_9	MFCC_10	MFCC_11	MFCC_12	MFCC_13	MFCC_14	MFCC_15	MFCC_16	MFCC_17	MFCC_18	MFCC_19
93240.58376961607	9988.293188547785	67672.35455808548	55237.286081520746	14976.85717254676	2460.6102332761398	4445.651190264248	7991650.214110883	0.0039048902428834857	-390.4826354980469	108.52973175048828	-23.07209587097168	13.903031349182129	-37.278282165527344	8.460426330566406	-44.29381561279297	11.978413581848145	-29.169206619262695	8.63487720489502	-12.06104564666748	5.458634376525879	2.488945245742798	-1.6672779321670532	11.096887588500977	-1.362963080406189	12.493772506713867	-2.5003139972686768	5.289124965667725	-0.6134548187255859
181199.39842984919	89328.53608000129	91097.68317301966	91012.03142183207	89088.36285081835	3008.171602195224	1957.1174636884145	2667241.6774681252	0.002803255455755768	-222.39093017578125	130.28504943847656	-103.60494995117188	10.408921241760254	-60.46245574951172	14.436139106750488	-42.756317138671875	16.065412521362305	-23.77507972717285	14.916261672973633	-11.383978843688965	9.356847763061523	-6.532741069793701	2.367630958557129	4.866089820861816	3.2555019855499268	9.284393310546875	-1.7306219339370728	9.925527572631836	-4.0393877029418945
102544.07211772662	61718.80826404577	63313.25044451382	37342.622716739425	34455.64459821614	2301.1990922469163	1840.8951045358592	4192615.728370432	0.003917994053111845	-281.0205078125	136.2886199951172	-42.58387756347656	18.806224822998047	-46.879539489746094	10.258983612060547	-38.7987174987793	10.000123977661133	-29.21078872680664	8.191896438598633	-13.124220848083496	8.452342987060547	-3.9254965782165527	6.039719581604004	6.811211585998535	3.5097391605377197	9.80322551727295	-1.0783973932266235	7.680035591125488	-5.372686862945557
107620.42214210345	27471.18897770774	50684.259045465406	61916.887732713425	60354.611719358894	4607.817226306422	2251.184477134243	2288117.9859183524	0.0031336784902497843	-315.2668151855469	118.12421417236328	-54.87696075439453	25.737693786621094	-24.74924659729004	-15.93626880645752	-39.78559875488281	21.51689338684082	-23.718551635742188	-12.171810150146484	0.2787669897079468	16.063533782958984	-14.61876392364502	8.851603507995605	10.54415225982666	3.636892080307007	-0.42620158195495605	2.9451403617858887	14.77074909210205	-13.277575492858887
124521.90315342981	61122.52342790048	72881.75675224577	48185.63627434664	46749.97683903419	3705.1868084124662	1654.6020621824948	3056247.50629043	0.003223265040553786	-264.6719970703125	132.21653747558594	-57.04313659667969	0.5944192409515381	-47.531639099121094	8.148786544799805	-28.312824249267578	-1.7185245752334595	-27.313657760620117	9.124443054199219	-8.734257698059082	5.006227970123291	-2.2778007984161377	10.039592742919922	9.428360939025879	-0.09606505930423737	7.979488372802734	-1.0888375043869019	8.08060073852539	-6.505056381225586
130621.13064096293	76312.06421452695	60632.82057121426	85353.5287123364	17078.1412143046	3248.7933424122257	1549.9222277943052	3236071.966299716	0.00313885329236096	-310.5107116699219	132.08807373046875	-31.61891746520996	9.569860458374023	-38.44696807861328	4.045985698699951	-31.956764221191406	-0.0911392867565155	-26.43310546875	3.344106912612915	-10.019806861877441	6.651706218719482	0.8360794186592102	6.141292095184326	3.8598570823669434	4.183518409729004	6.988856792449951	0.6954866051673889	8.0512056350708	-2.957005023956299
111920.9705517419	75271.24759631738	45608.19344765197	48166.215555756564	43339.08552897426	1962.7258392309416	2257.904712306353	4959882.889889686	0.004033133138965174	-277.1061706542969	127.85477447509766	-61.48588180541992	27.828584671020508	-43.05482864379883	5.846357822418213	-38.82675552368164	6.886516571044922	-30.956695556640625	9.375312805175781	-12.605681419372559	6.608745098114014	0.23766054213047028	8.960531234741211	2.479567527770996	2.720679521560669	10.424705505371094	-3.08870005607605	8.464871406555176	-4.707377910614014
76555.88743566505	28474.687062424448	35690.64546437724	44151.73948542846	40490.738112753235	700.9180751747227	3130.4496082689284	4604063.066725275	0.005448415472523064	-311.2336730957031	73.90213775634766	-81.64246368408203	40.076622009277344	-54.104026794433594	24.328868865966797	-51.78470993041992	14.561387062072754	-30.065765380859375	9.740396499633789	-15.065982818603516	6.596529006958008	2.319512367248535	0.3898310661315918	11.476662635803223	-3.4772067070007324	13.530599594116211	-3.977762222290039	10.446606636047363	-5.343869686126709
79092.62059926499	29534.880569951783	47872.0055031596	35969.972060091175	30781.952534505974	1455.1269346662084	2697.8603351316783	6749006.166601843	0.004723127581115094	-328.3889465332031	137.4332275390625	-36.621150970458984	13.32373332977295	-45.12405776977539	6.566886901855469	-40.219276428222656	9.399420738220215	-28.101024627685547	7.916840553283691	-13.168972969055176	8.473868370056152	-1.7340307235717773	6.4905781745910645	7.939934253692627	2.958441972732544	9.594880104064941	-1.9237377643585205	7.5272908210754395	-5.72430944442749
218268.9215249326	115845.99324014068	96423.26961549623	108337.19045275151	109416.64079553004	5200.386900700558	1653.6195352903949	3008004.672934164	0.0024450042348232682	-203.78587341308594	147.67373657226562	-61.15408706665039	15.11522388458252	-48.49655532836914	11.585349082946777	-43.973575592041016	5.826730728149414	-31.02935218811035	9.557476997375488	-14.754926681518555	11.764415740966797	-3.1364989280700684	9.442034721374512	3.42429780960083	6.840750217437744	12.462420463562012	-2.497932195663452	8.44413948059082	-7.442073345184326
